family,title,start_field,end_field,lam,threshold_c,dimension,span,convention,phase_signature,phase_label,source,polynomial,nodes,edges,components,cycle_rank,degree_sequence,total_edge_points,is_trivalent,interior_voxels,interior_fraction,interior_components,euler_characteristic,handle_rank,touches_boundary,boundary_faces,skeleton_voxels,surface_points,surface_cells,surface_open_edges,surface_nonmanifold_edges,surface_is_closed,field_min,field_max,field_mean,field_std,compact_level_min,compact_level_max,compact_level_mean,compact_level_std,exact_yamada_attempted,geometry_path,sample_seconds,skeleton_seconds,graph_seconds,yamada_seconds,surface_seconds,total_seconds,error,evaluation_kind,normalization,projection,is_subcubic,classification_computed,component_count_matches,void_components
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.03,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",145,True,24982,0.09529876708984375,1,-4,5,False,[],216,13134,26248,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.83768048954539,1.405626121623441,0.5426246859468703,0.38982352946381277,True,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c002.json.gz,0.009954750014003366,0.014237999974284321,0.01996354100992903,0.10068012500414625,0.040378833014983684,0.19554629200138152,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[3,0,2];V[5,4,1];V[7,8,3];V[10,9,4];V[11,9,2];V[13,12,8];V[7,15,6];V[10,14,15];X[14,5,13,6];X[12,1,11,0]'}",True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.045,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",138,True,25183,0.09606552124023438,1,-4,5,False,[],208,13149,26278,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.85268048954539,1.405626121623441,0.5373968846055406,0.38746641430152157,True,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c003.json.gz,0.009954750014003366,0.01635483297286555,0.020736665988806635,0.09448383399285376,0.03918550000526011,0.19002537499181926,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[3,0,2];V[5,4,1];V[7,8,3];V[10,9,4];V[11,9,2];V[13,12,8];V[7,15,6];V[10,14,15];X[14,5,13,6];X[12,1,11,0]'}",True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.06,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=4;h=8;b=0;gcomp=4;beta=8;deg=((0, 3), (3, 14));wl=1960e0ac2a02908fa2f2a24674bfb21e","core h=8, beta=8, deg=((0, 3), (3, 14)), WL=1960e0ac2a",large-core,,17,21,4,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0]",203,True,25597,0.09764480590820312,4,-4,8,False,[],256,13206,26360,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.5322550137502835,0.3851874822673457,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c004.json.gz,0.009954750014003366,0.013913624978158623,0.025805290963035077,0.0,0.03988204197958112,0.10014941700501367,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.075,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=4;h=8;b=0;gcomp=4;beta=8;deg=((0, 3), (3, 14));wl=1960e0ac2a02908fa2f2a24674bfb21e","core h=8, beta=8, deg=((0, 3), (3, 14)), WL=1960e0ac2a",large-core,,17,21,4,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0]",200,True,25702,0.09804534912109375,4,-4,8,False,[],254,13218,26384,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.5271954543090862,0.3829896620213973,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c005.json.gz,0.009954750014003366,0.014098457992076874,0.026920666976366192,0.0,0.04086791700683534,0.1039079999900423,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.09,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada (Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),11,12,4,5,"[3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0]",134,True,26029,0.09929275512695312,4,-1,5,False,[],225,13302,26560,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.522217216333306,0.3808770876721118,True,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c006.json.gz,0.009954750014003366,0.013612291018944234,0.02129783300915733,0.09105870797066018,0.03970966598717496,0.18486029101768509,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-23.25054490733154, -29.657762760001834, 12.00217562225797), 'rotation_order': 'ZYX', 'num_crossings': 3, 'pd_code': 'V[];V[0,3,2];V[6,4,1];V[3,7,9];V[5,12,10];V[11,13,2];V[8,15,6];V[16,14,9];V[15,12,17];V[];V[];X[8,1,7,0];X[17,5,16,4];X[13,11,14,10]'}",True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.105,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",129,True,26149,0.09975051879882812,1,-4,5,False,[],257,13353,26654,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.5173291484357234,0.3788481614993849,True,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c007.json.gz,0.009954750014003366,0.0141021249582991,0.020444791996851563,0.08918666699901223,0.04241787496721372,0.18383275001542643,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-0.0, -87.13401601740114, 0.0), 'rotation_order': 'ZYX', 'num_crossings': 4, 'pd_code': 'V[2,0,5];V[8,6,4];V[9,5,10];V[7,13,12];V[12,1,16];V[9,8,17];V[18,16,11];V[17,15,19];X[11,1,10,0];X[19,3,18,2];X[15,4,14,3];X[13,7,14,6]'}",True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.12,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",238,True,26359,0.10055160522460938,1,-10,11,False,[],281,13425,26798,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.512525403104015,0.37690362061030763,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c008.json.gz,0.009954750014003366,0.014566500030923635,0.02947800001129508,0.0,0.04062520799925551,0.10739408299559727,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.135,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",241,True,26689,0.10181045532226562,1,-10,11,False,[],285,13428,26812,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.5078112776862442,0.3750410095488225,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c009.json.gz,0.009954750014003366,0.015143041964620352,0.028477167012169957,0.0,0.040663791995029896,0.10653175000334159,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.15,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",237,True,27032,0.103118896484375,1,-10,11,False,[],276,13569,27106,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.503184334465572,0.3732610989716494,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c010.json.gz,0.009954750014003366,0.014525291975587606,0.0304512910079211,0.0,0.040552833990659565,0.10599725000793114,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.16499999999999998,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=14;b=0;gcomp=1;beta=14;deg=((3, 20), (4, 3));wl=00a4db9591a17e66abba129baa2c6bc7","core h=14, beta=14, deg=((3, 20), (4, 3)), WL=00a4db9591",large-core,,23,36,1,14,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",252,False,27299,0.10413742065429688,1,-13,14,False,[],282,13620,27220,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.4986427319071911,0.3715647854298511,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c011.json.gz,0.009954750014003366,0.014166834007482976,0.02953174995491281,0.0,0.04015987500315532,0.10664112499216571,,not-evaluated,,,False,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.18,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",245,True,27713,0.10571670532226562,1,-10,11,False,[],278,13608,27232,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8554356586353175,1.405626121623441,0.49418929747203694,0.3699505768735459,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c012.json.gz,0.009954750014003366,0.014330125006381422,0.02749091701116413,0.0,0.040701207995880395,0.10392395901726559,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.195,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",242,True,27890,0.10639190673828125,1,-10,11,False,[],276,13653,27322,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8593256559874809,1.405626121623441,0.4898270373516156,0.3684192286822572,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c013.json.gz,0.009954750014003366,0.01551562495296821,0.04230612504761666,0.0,0.044901292014401406,0.12537150003481656,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.21,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",244,True,28058,0.10703277587890625,1,-10,11,False,[],284,13713,27442,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.873407182841973,1.405626121623441,0.48554461170741686,0.3669778368067389,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c014.json.gz,0.009954750014003366,0.0149775420431979,0.029265667020808905,0.0,0.041282916034106165,0.1079141249647364,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.22499999999999998,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",232,True,28340,0.1081085205078125,1,-7,8,False,[],274,13779,27574,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8854463751607885,1.405626121623441,0.4813539180962485,0.36561464337954946,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c015.json.gz,0.009954750014003366,0.01437979203183204,0.023276875028386712,0.0,0.04046766698593274,0.09869979199720547,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.24,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",237,True,28586,0.10904693603515625,1,-7,8,False,[],272,13845,27718,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8854463751607885,1.405626121623441,0.477247675769682,0.3643346450237984,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c016.json.gz,0.009954750014003366,0.014366834016982466,0.023184666992165148,0.0,0.042700666992459446,0.1020667910343036,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.255,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",247,True,29045,0.11079788208007812,1,-10,11,False,[],282,14109,28226,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8854463751607885,1.405626121623441,0.4732236704345836,0.36314052685066706,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c017.json.gz,0.009954750014003366,0.014790916990023106,0.028525041008833796,0.0,0.04075345798628405,0.10631858301348984,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.27,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",228,True,29303,0.11178207397460938,1,-7,8,False,[],267,14025,28090,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8854463751607885,1.405626121623441,0.4692794845586738,0.36203925029495326,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c018.json.gz,0.009954750014003366,0.01480683300178498,0.022012291999999434,0.0,0.04244049999397248,0.10079812497133389,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.285,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",230,True,29615,0.11297225952148438,1,-7,8,False,[],271,14007,28054,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8854463751607885,1.405626121623441,0.46541963195392944,0.36102643532282114,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c019.json.gz,0.009954750014003366,0.015330291993450373,0.027136165997944772,0.0,0.04235195799265057,0.1063427499611862,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.15000000000000002,0.3,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",238,True,29840,0.11383056640625,1,-10,11,False,[],282,14052,28144,0,0,True,-1.3810660171779825,1.2772906345580215,0.0001948274038706694,0.7382679592243149,-0.8854463751607885,1.405626121623441,0.4616449843389768,0.3601025331926664,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda003_c020.json.gz,0.009954750014003366,0.014912583981640637,0.02838679199339822,0.0,0.04137399996398017,0.10664187499787658,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.2,0.0,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=6f2456d67052729d8fb1c819d8b92f65","core h=8, beta=8, deg=((3, 14),), WL=6f2456d670",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",192,True,24565,0.09370803833007812,1,-7,8,False,[],243,13020,26024,0,0,True,-1.3414213562373098,1.211411542016754,0.0002597698718275563,0.6984919708186659,-0.8306625716960183,1.405626121623441,0.539070013557643,0.381694234041133,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda004_c000.json.gz,0.0096282500308007,0.013761790993157774,0.02369466604432091,0.0,0.03924970800289884,0.09706312499474734,,not-evaluated,,,True,True,True,0
